post_link,username,comment,timestamp
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Saya salah seorang yang merasa PENDIDIKAN itu PENTING, dan Pendidikan TIDAK HARUS ditempuh di dalam pendidikan Formal. Sebagai orang yg setiap bulan mendampingi ratusan anak muda usia 17-30 tahun, dimana kebanyakan ngga ketampung dalam pendidikan Formal (perkuliahan) karna bnyak alasan salah satunya Biaya dan Kesempatan. Seolah, mereka ini udah ketutup masa depannya karna ga kuliah dan hanya “berhak” melamar kerja yang Low Level aja. Padahal, yang dipelajari di perkuliahan juga ga akan meningkatkan Kompetensi dia saat masuk ke dunia Kerja (misal jurusan Ekonomi, belajar ekonomi, ditanya soal cara naikin penjualan, ga paham, katanya sarjana ekonomi, artinya yang dipelajari di kampus ga aplicable di dunia kerja) Saat masuk ke dunia kerja, mereka Startnya sama, dari NOL, sama” nimba pengalaman lagi. Saya selalu menekankan kepada anak” yang kurang dapat kesempatan ini, bahwa Dasar dari keberhasilan seseorang di dunia kerja adalah Critical Thinking dan Problem Solving, selebihnya cari KNOWLEDGE yang akan meningkatkan Kompetensi dia di pekerjaan yang di gelutinya. SkillSets lebih penting daripada lembaran ijazah yang hanya didapat dengan cara Joki kaya gini. Kami para pemilik usaha, butuh orang ber-SkillSet sebetulnya ketimbang berijazah.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,ka sumpahh beberapa influencer justru yg promote joki joki wkwkwk,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"“service joki” ada karena ada demandnya juga. Contohnya pendidikan, penting untuk disadarkan esensi dari sekolah/kuliah/tugas supaya menambah ilmu wawasan kita. Jangan sampai kita bayar SPP mahal tapi yang dipintarkan malah jokinya.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,sama aja dgn normalisasi nyontek. ur basically a public enemy for not participating and giving away answers. and tbh? not my loss,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Joki yang legal cuma Disk Joki,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Akhirnya ada yang melek🤣,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Di sini bicara soal kompetensi dan keberkahan ya gaes. Pertama, misal kalian skripsian pake joki, Kualitas kalian dalam bekerja nanti di sebuah perusahaan akan dipertanyakan. Karena proses ngerjain skripsi itu ngelatih kalian dalam memahami masalah, melatih kalian dalam riset, berpikir dan problem solving sampe nemuin solusi. Skills yg kayak gitu kepakai bgt buat kalian di dunia pekerjaan. Gak masalah nanti kerjaan kalian gak relate dengan jurusan, asal skills itu kalian punya, kalian bisa kemana aja industry nya. Apa jadinya kalo kalian pake joki dan gk punya kemampuan itu? Zonk kan? Yang kedua soal keberkahan, let's say kalian lulus kuliah hasil joki dan tetep dapat kerja, apakah kalian yakin dari proses yang di dalamnya ada kebohongan itu menghasilkan gaji bulanan yang halal/berkah? Hayoo",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Menurut aku Ngak akan ada joki klo guru/dosenya pintar atau kurikulum,terlalu banyak Tugas yang Dicatat dan itu bukan hanya 1 mata pelajaran saja tpi banyak jdi rata"" siswa jokinya itu catatan, tpi bayangkan klo catatanya Cuma 1 lembar doang mungkin ngak ada yang mau joki",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"coba tengok akun bapak ini kak, @pongrekundharma88 sapa tau bisa berdiskusi lebih lanjut",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"When we normalize results first before the process then more people will resort to less than ethical means to achieve it, especially when there are no consequences given to those who do such things as most of us have an ""end justifies the means"" philosophy. While I do believe that one must be personally accountable, external conditions from the ""competition culture"" that has been cultivated within the nation pushes people of differing demographics from the poor as well as the wealthy to desperate and underhanded measures. I don't justify the actions as cheating is cheating regardless of reason but one of the things that need to be addressed in order for corruption to be minimized is to change the culture from ""competition"" to ""cooperation"" where prosperity for the collective is emphasized over individual glory. Admittedly it's a long and even idealistic goal for some when the superstructures placed within society still puts a lot of emphasis on ""winning and hierarchy"" over equality of outcome.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Dampak sekarang: banyak pejabat aneh2.. jangan jangan dulunya joki😭😭ijazahnya ga beneran,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Jadi ingat kata Rocky Gerung, "" ijazah tanda orang pernah sekolah, bukan tanda orang pernah berpikir."" 🤣",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"thank you for bringing this up, kak. but with all due respect, the normalization of this phenomenon is beyond complex. bener bgt ada faktor struktural, krn bisnis joki ini berorientasi pada hasil. mungkin perlu dikritik juga bagaimana proses pendidikan di Indonesia berorientasi hasil yg dalam arti prosesnya ga dilihat gimana, alur berpikir ga diperhatikan. it's been showing from how things are graded by multiple choice questions, not essays. itu haru ngomongin satu faktor, masih banyak multi-faceted factors yg membantu realisasi dan bertahannya fenomena ini. but sure is concerning.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Terlepas dari salah benernya, jadi kepikiran ngerjain skripsi susah nya kayaknya 1/100 nya kerjaan in real life, jadi kalo skripsi aja udah nyerah, ntar kerja nya gimana 🤯",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"someone asked me why wont i use joki for this group project final exam we had, and i was like ""uh what's the point of you going on to uni then if your task is done by someone else"" and she said ""i know but sometimes it's too much and got stressed yadda yadda"" i just nodded and think like uh what, youre literally the one jeopardizing your academic life with your poor time management...",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Baru aja kemarin dapat job suruh jadi joki TOEFL.. Ya aku tolak dengan halus bahwa itu ga sesuai value yang aku punya.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"akhirnyaaa bisa tinggal repost, gak berani bilangin temennn😢",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"It is concerning, but frankly, it doesn't surprising anymore.. I mean in the country that the law could be easily changed to benefitimg certain one person, why bother to delegate your own homework to other person?",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Ayok, sampaikan kontra argumennya sodarahh @anwlaw.m .. Banyak betul pembenarannya.. Wkwkwk",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Gue dulu joki, (Gue mau uang jajan banyak) tapi sekarang Gue malu jadi joki karena Gue telah mengaminkan sebuah lingkaran setan",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Cannot agree more kak abii 😭😭😭,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,astagaaa😮,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,emang dalam belajar harus sadar dulu bahwa kita itu butuh akan itu :),2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Betull! Ada demand maka ada supply,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,💯,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,berapi apiiii🔥,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"tapi ada influencer yang katanya “profesor”, malah bilang kalau solusinya adalah kuliah hanya untuk kalangan tertentu yang mampu secara akademik dan EKONOMI, dan dia setuju sama pernyataan pendidikan tinggi itu kebutuhan tersier kak🤣",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,akhirnyaaa ada yg speak up bout this! THANK YOU KAK!,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,tolong diingat joki sama sewa jasa vendor beda 😂😂,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,indonesia emas 200450 🙌,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"(((shouting a loud “AMEN, PREACH IT SIS!!” from the back row)))",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,cuman joki kuda yg prestasinya diakui,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,finally !,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,spitting facts mrs abigail,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,🔥🔥🔥,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Bukan joki tapi asistensi akademik 😋😂,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,indonesia emas 2045 H,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Joki = Drake Fan,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Di budaya Indonesia saat ini memang joki akademis itu tidak salah. Toh budaya Indonesia saat ini tak lagi mengacuhkan etika profesi. Yang salah itu kalau kita diam saja melihat budaya Indonesia yang semakin membusuk.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Lulus 11 semester emang hina, tapi lulus karna di bantu joki pantas di sebut sampah",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,😆,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,🔥,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,🙌👏🔥,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Yashhhh, bentuk kecurangan akademik.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,EXACTLYYY,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,😢,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Mau dikatakan apa lagi..,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Korupsi di normalisasi, nepotisme di normalisasi, joki skipsi pun normalisasi,.. yuk tambahin apa lagi 🧐",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Mirip sama narkoba kali ya? Kenapa banyak Bandar karna banyak orang yang mau pake narkoba?,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,joki percintaan ada gak ya😢?,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"This reminds me of fasa ""yeaay ikutan"" asal ikutan 😃",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Yang namanya joki : Ta, tapi kan...",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,bahkan sekarang ngerjain skripsi tinggal tulis Ai 😂.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Ada demand maka akan ada supply entah baik atau buruk, btw kak abi cantik bgt (meskipun keliatan lagi kesel)..",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Teman saya joki nih @hironimus.hp @erwin.wgp @tomimareu @sa.oncom 😂😂😂😂,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Noh @jukihoki. Parah emang, Jok, Jok.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"""hire"" aowkaokwoa",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,🔥🔥🔥🔥👏👏,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,@dzakiigl 🔥,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Hehehe,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Karena realita tujuan sekarang orang sekolah bukan buat pintar, tapi biar bisa dapet kerjaan 😢",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Say it out loud kak abii! 🔥,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Cung yang pas kecil pr-nya di jokiin ibu,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Jadi inget, mamak yang lulusan SD aja nggak ngebolehin aq pake kalkulator biar mikir sendiri. Atau karna g bisa beliin ya? 😂 tapi tetep maksudnya prosesnya harus mikir sendiri, hasilnya lebih puas walau ada salah2",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Kak mau dijokiin mobile legend ga wkwkwkwk,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"udah bangga ga pernah pake jasa joki, tapi lalu tersadar suka pake chat gpt, sama aja ga si 😭",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,🙌👏👏,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"wowkwkwkwkwkw gobIok bgt kalo udah sampe ada pertanyaan, “kak, emang joko tu salah, ya?” 😂",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Kalau joki strava gmn kak?,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Kok cantik sih😢,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,🔥🔥,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Sabar Abi sabar.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Thank you udh shout out!,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,@firufd materi nih bang designer 🗿☝️,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Gregetnya kelihatan banget Kak Abigail. Sampe uhhhh 😂,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Why,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,JOKI ADALAH ASIAN VALUE ❤️❤️❤️,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Keselnya kerasa bgtt🤣, semangat kak buat nge edukasiin ini😫😫",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Joki ujian mandiri PTN😹,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,gad danggg,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,I know this since.... 2000ish? During my high school time: tempat printing tugas juga buka jasa ngerjain tugas 😂,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,🫶🏿🫶🏿🫶🏿,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,masuk FK UI pakai AI 🤓,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Ya tergantung sikon, kalau masih bisa dikerjain bagus bagus dan waktu masih cukup,ya kerjakanlah bagus bagus....tpi kalau waktunya udah diambang batas ya mau ga mau lah joki wkwkkw",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"""Mereka belajar adab sebagaimana mereka belajar ilmu"" -Ibnu Sirrin",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,👏👏👏,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"tapi ironisnya, yg buka jasa joki itu mostly mahasiswa2 pintar yg kalian tau di kelas / di kampus kalian. yg justru seharusnya mereka lebih bisa berfikir kritis kyk statement kak abi tsb. mahasiswa2 pintar di kelasku (yg duduknya paling depan, yg selalu banyak nanya ke dosen di kelas, yg nerdy, yg banyak kenal para dosen karna kepintaran & rajinnya, yg sering diajak penelitian sama dosen, yg selalu jadi asdos) justru mereka2 yg buka jasa joki kak. bener statement “karna ada demand”. berawal dari temen2 yg minta tolong ke mereka soal skripsi karna merasa kesulitan, lalu mereka bantu, lama2 mereka ‘narif’. mungkin juga karna banyak dari temen2 yg berterimakasih dengan kasih ‘tip’ atau bener2 ‘bayar’ tapi awalnya mereka nolak karna mereka beneran niat bantu aja. tapi lama2 ya mereka terima juga karna mungkin demandnya makin banyak, dan ujung2nya ya mereka ‘narif’ dan jadilah joki.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,kak oot tai makeupnya cakep banget 😍 tutorialnya dongg,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Terimakasi telah sharing ka abgigail,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,@rifmhd21_ @ikhzalhalim_ wow sengeri,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Udah hilang rasa malu di negara ini. Nepotisme aja dianggap wajar kok, padahal nepotisme itu kejahatan.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Beberapa kali dapet tawaran dengan bayaran yg lumayan, Alhamdulillah masih gk tergoda dan tegus sama prinsip.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Kemana aja mbak, kami juga bingung wkwkkw😂",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,joki strava,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Guys berhenti merokok dokter kalian pke joki,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Hehehehehe,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Tiba-tiba keinget joki strava HAH.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Well said. Heran sendiri bahasnya ya,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Mantappp kontennya mbak, next request bahas fenomena publikasi artikel yang sangat brengsekk jalur fast track",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Ah bacyot.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,jokowi?,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,IKRRRRRR,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Joki skripsi, joki pinjol, joki judol, joki peraturan perundangundangan. Semua ada di Indonesia🤣",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,👏,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,setuju,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Ngerinya jg guru2 dan dosen2 amat sangat banyak yg biasa pakai joki. Systematic normalisation.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Aku pernah jadi joki toefl 2 tahun. Untuk bertahan hidup. Cari uang jaman kuliah. Habis lulus aku gak mau lgi. Itu salah dan aku sadar itu curang.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,❤️❤️❤️,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Sorry out of topic , boleh spill baju nya ga kaa",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Harus diperbaiki dari dua sisi, dari pelajar untuk kembali menanamkan asas2 kejujuran yang mana itu adalah basis atau fondasinya ilmu. Juga dari penyelenggara pendidikan agar kooperatif dalam menaruh standar kompetensi yang sesuai. Poin yg diangkat kak Abi tentang keresahan orang2 soal beberapa standar yang menurut dia remeh makanya dijokiin aja malah merembet ke semuanya. Sakit sih ini.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Kalo tempat gua, joki TOEFL online wkwk",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Di perbatasan pulau Sumatera sendiri banyak banget mahasiswa yang joki cuma sekedar bikin semacam ppt, atau tugas dengan pertanyaan basic. Bahkan, dosennya pun bisa disogok untuk dapet ipk yang bagus astaga😭",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Dan mereka malah bangga😢,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Bahkan ada joki Strava juga loh @abigailimuria 😅,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Yah... pendidikan dijokiin? Yg remeh temeh kek stats strava aja dijokiin!!! Bjir,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,I think we underestimate how prevalent joki is beyond the state border because this shit is a big marketplace worldwide 😂😂,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Hasil Joki akan mudah terlihat saat kita menyelami pemahamannya. Sangat mudah sih. Even dijokiin sama AI sekalipun.😂,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Selamat menuju indonesia emas 2045 👏,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Sama aja kaya Ijazah Palsu 😂,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"kak, kukira kamu tadi Kim Jiwon 😭😭😭❤️",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,keren bet rambutnya,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,@ka.stroud penjoki handal,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"ternyata konten ini yg diupload ke tiktok dan IG isi komennya mirip, berarti emang valid",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,🔥🔥🔥🔥,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Tobat mas @_muhamad.ku @givnptraa,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"gue pernah jadi joki dan gue sadar itu salah. jadi model jasa gue, gue rubah dikit jadi: ngerjain 50%, ngajarin 50%. si klien harus mau gue ajarin dan harus ngerti apa yg gue kerjain (dan dia kerja juga). kalo ga, gue ga mau bantuin.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"semoga guru guru kesini semakin passionate dgn ilmu pengetahuan yg diajarkan kali yaak. Kmrn tuh sempet denger ada guru yg sengaja ga bikin absensi, kalo semisal kelasnya minim murid berarti gurunya aja yg kurang asik membawakan materi",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"That ""penutup"" is top notch 😂😂😂😂😂😂😂",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Ngerjain tugas pakai ai seperti ChatGPT untuk biar cepat aja juga salah kan kak? Soalnya aku mikir kalau cuman untuk buat tugasnya cepet selesai aja itu gak ngelatih otak...,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,hah gila ya? sumpah baru tau juga 🤯😭,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"banyak ""oknum"" pejabat tni/polri apgakum tu pada pake joki penegak hukum tp moral dan integritasnya dah ga ada, itu juga kebanyakan tuntutan juga sih dalam sistem pendidikan kita. Prosesnya banyak.",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Setuju😭,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,WAE YOGI INYAGO? 😤,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Alhamdulillah ga pernah joki.
lebih bangga hasil sendiri walau ga sempurna 😂",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Menjoki sih meamankan nama bukan meamankan skill, klo di uji kan ngga akan sama kemampuan nya dgn si joki 🫨",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,FR!!!!,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,Stop normalisasi lepas tanggung jawab. Stop normalisasi ketidakjujuran.,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,22in!! bahkan mereka ada open intern loh😭,2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"AI like Turnitin is actually used to check plagiarism.. Semoga yang kuliah memang sungguh2 niat mau belajar/mau tau... Discussion among peers is encouraged but not plagiarism.. Kalau gatau/bingung, harusnya bs nyaman diskusi ke dosen jg ya 😢",2024-07-19T11:02:03.000Z
https://www.instagram.com/reel/C9mfPgmyJ8I/,abigailimuria,"Kk bisa lebih tenang nggak ? 🤯 calmdown , tp tetap dg kalimat yg tegas.",2024-07-19T11:02:03.000Z
